unique_id;Date; Open;High;Low;Close;Adj;Close2;Volume
1;12-Oct-11;0.25;0.25;0.25;0.25;543,386,624.00;-;
1;11-Oct-11;0.242;0.242;0.242;0.242;525,998,272.00;-;
1;10-Oct-11;0.23;0.25;0.23;0.25;543,386,624.00;8;
1;07-Oct-11;0.229;0.229;0.229;0.229;497,742,176.00;-;
1;06-Oct-11;0.215;0.215;0.215;0.215;467,312,448.00;-;
1;05-Oct-11;0.215;0.215;0.215;0.215;467,312,448.00;-;
1;04-Oct-11;0.211;0.211;0.211;0.211;458,618,336.00;-;
1;03-Oct-11;0.231;0.231;0.231;0.231;502,089,280.00;-;
1;30-Sep-11;0.239;0.239;0.239;0.239;519,477,568.00;-;
1;29-Sep-11;0.232;0.232;0.232;0.232;504,262,752.00;-;
1;28-Sep-11;0.243;0.243;0.243;0.243;528,171,712.00;-;
1;27-Sep-11;0.237;0.237;0.237;0.237;515,130,528.00;-;
1;26-Sep-11;0.228;0.248;0.228;0.248;539,039,552.00;10;
1;23-Sep-11;0.253;0.253;0.253;0.253;549,907,264.00;-;
1;22-Sep-11;0.264;0.264;0.264;0.264;573,816,256.00;-;
1;21-Sep-11;0.283;0.283;0.283;0.283;615,113,600.00;-;
1;20-Sep-11;0.278;0.278;0.278;0.278;604,245,888.00;-;
1;19-Sep-11;0.295;0.295;0.295;0.295;641,196,160.00;-;
1;16-Sep-11;0.298;0.298;0.298;0.298;647,716,928.00;-;
1;15-Sep-11;0.298;0.298;0.298;0.298;647,716,928.00;-;
1;14-Sep-11;0.297;0.298;0.297;0.298;647,716,928.00;20;
1;13-Sep-11;0.311;0.33;0.311;0.33;717,270,336.00;33.3;
1;12-Sep-11;0.318;0.318;0.313;0.313;680,319,936.00;10.5;
1;09-Sep-11;0.321;0.321;0.32;0.32;695,534,784.00;3.5;
1;08-Sep-11;0.299;0.299;0.299;0.299;649,890,368.00;-;
1;07-Sep-11;0.299;0.299;0.299;0.299;649,890,368.00;-;
1;06-Sep-11;0.297;0.299;0.297;0.299;649,890,368.00;19;
1;05-Sep-11;0.292;0.292;0.292;0.292;634,675,584.00;-;
1;02-Sep-11;0.292;0.292;0.292;0.292;634,675,584.00;-;
1;01-Sep-11;0.29;0.29;0.29;0.29;630,328,512.00;-;
1;31-Aug-11;0.288;0.288;0.288;0.288;625,981,376.00;-;
1;30-Aug-11;0.287;0.287;0.287;0.287;623,807,872.00;14;
1;29-Aug-11;0.269;0.269;0.269;0.269;584,684,032.00;-;
1;26-Aug-11;0.258;0.258;0.258;0.258;560,774,912.00;-;
1;25-Aug-11;0.266;0.266;0.266;0.266;578,163,392.00;-;
1;24-Aug-11;0.275;0.275;0.275;0.275;597,725,248.00;-;
1;23-Aug-11;0.282;0.282;0.282;0.282;612,940,160.00;-;
1;22-Aug-11;0.268;0.268;0.268;0.268;582,510,464.00;-;
1;19-Aug-11;0.287;0.287;0.287;0.287;623,807,872.00;-;
1;18-Aug-11;0.292;0.293;0.283;0.283;615,113,600.00;20;
1;17-Aug-11;0.292;0.292;0.292;0.292;634,675,584.00;-;
1;16-Aug-11;0.295;0.295;0.295;0.295;641,196,160.00;-;
1;15-Aug-11;0.29;0.325;0.29;0.325;706,402,560.00;100;
1;12-Aug-11;0.288;0.288;0.288;0.288;625,981,376.00;-;
1;11-Aug-11;0.279;0.279;0.279;0.279;606,419,456.00;-;
1;10-Aug-11;0.275;0.275;0.275;0.275;597,725,248.00;-;
1;09-Aug-11;0.258;0.266;0.254;0.255;554,254,336.00;55.2;
1;08-Aug-11;0.268;0.273;0.268;0.273;593,378,176.00;-;
1;05-Aug-11;0.294;0.294;0.294;0.294;639,022,656.00;-;
1;04-Aug-11;0.313;0.313;0.313;0.313;680,319,936.00;-;
1;03-Aug-11;0.317;0.317;0.315;0.315;684,667,136.00;-;
1;02-Aug-11;0.325;0.325;0.325;0.325;706,402,560.00;-;
1;01-Aug-11;0.327;0.327;0.327;0.327;710,749,696.00;-;
1;29-Jul-11;0.326;0.326;0.326;0.326;708,576,128.00;-;
1;28-Jul-11;0.327;0.34;0.327;0.34;739,005,824.00;2;
1;27-Jul-11;0.326;0.326;0.319;0.319;693,361,344.00;55;
1;26-Jul-11;0.323;0.323;0.323;0.323;702,055,552.00;-;
1;25-Jul-11;0.328;0.328;0.328;0.328;712,923,200.00;-;
1;22-Jul-11;0.331;0.331;0.331;0.331;719,443,840.00;-;
1;21-Jul-11;0.334;0.334;0.334;0.334;725,964,544.00;-;
1;20-Jul-11;0.339;0.339;0.339;0.339;736,832,256.00;-;
1;19-Jul-11;0.336;0.336;0.336;0.336;730,311,552.00;-;
1;18-Jul-11;0.341;0.342;0.339;0.339;736,832,256.00;3;
1;15-Jul-11;0.337;0.337;0.337;0.337;732,485,120.00;-;
1;14-Jul-11;0.341;0.341;0.34;0.34;739,005,824.00;2;
1;13-Jul-11;0.344;0.344;0.344;0.344;747,699,968.00;-;
1;12-Jul-11;0.344;0.344;0.344;0.344;747,699,968.00;-;
1;11-Jul-11;0.343;0.343;0.343;0.343;745,526,528.00;-;
1;08-Jul-11;0.346;0.346;0.346;0.346;752,047,040.00;-;
1;07-Jul-11;0.342;0.342;0.342;0.342;743,352,960.00;-;
1;06-Jul-11;0.341;0.341;0.341;0.341;741,179,392.00;-;
1;05-Jul-11;0.342;0.342;0.342;0.342;743,352,960.00;-;
1;04-Jul-11;0.343;0.343;0.343;0.343;745,526,528.00;-;
1;01-Jul-11;0.343;0.343;0.343;0.343;745,526,528.00;-;
1;30-Jun-11;0.341;0.341;0.341;0.341;741,179,392.00;-;
1;29-Jun-11;0.339;0.339;0.339;0.339;736,832,256.00;-;
1;28-Jun-11;0.341;0.341;0.341;0.341;741,179,392.00;-;
1;27-Jun-11;0.345;0.345;0.345;0.345;749,873,536.00;-;
1;24-Jun-11;0.345;0.345;0.345;0.345;749,873,536.00;-;
1;23-Jun-11;0.342;0.346;0.342;0.346;752,047,040.00;22;
1;22-Jun-11;0.346;0.347;0.345;0.345;749,873,536.00;1.6;
1;21-Jun-11;0.346;0.346;0.346;0.346;752,047,040.00;-;
1;20-Jun-11;0.346;0.346;0.346;0.346;752,047,040.00;-;
1;17-Jun-11;0.346;0.346;0.346;0.346;752,047,040.00;-;
1;16-Jun-11;0.352;0.352;0.351;0.351;762,914,944.00;20;
1;15-Jun-11;0.351;0.354;0.351;0.354;769,435,456.00;35;
1;14-Jun-11;0.346;0.346;0.346;0.346;752,047,040.00;-;
1;13-Jun-11;0.351;0.351;0.351;0.351;762,914,944.00;-;
1;10-Jun-11;0.356;0.356;0.356;0.356;773,782,528.00;-;
1;09-Jun-11;0.353;0.353;0.353;0.353;767,261,824.00;-;
1;08-Jun-11;0.354;0.354;0.354;0.354;769,435,456.00;-;
1;07-Jun-11;0.363;0.363;0.363;0.363;788,997,504.00;-;
1;06-Jun-11;0.357;0.36;0.357;0.36;782,476,736.00;5;
1;03-Jun-11;0.36;0.36;0.36;0.36;782,476,736.00;-;
1;02-Jun-11;0.366;0.366;0.366;0.366;795,517,952.00;-;
1;01-Jun-11;0.369;0.369;0.369;0.369;802,038,592.00;-;
1;31-May-11;0.361;0.379;0.361;0.363;788,997,504.00;6.631;
1;30-May-11;0.36;0.36;0.36;0.36;782,476,736.00;-;
1;27-May-11;0.385;0.385;0.385;0.385;836,815,232.00;3;
1;26-May-11;0.391;0.391;0.376;0.376;817,253,376.00;2;
1;25-May-11;0.388;0.388;0.388;0.388;843,336,128.00;-;
1;24-May-11;0.388;0.389;0.388;0.389;845,509,568.00;-;
1;23-May-11;0.391;0.392;0.391;0.392;852,030,144.00;1.2;
1;20-May-11;0.371;0.371;0.371;0.371;806,385,728.00;20;
1;19-May-11;0.366;0.366;0.366;0.366;795,517,952.00;-;
1;18-May-11;0.362;0.362;0.362;0.362;786,823,936.00;-;
1;17-May-11;0.372;0.372;0.372;0.372;808,559,232.00;-;
1;16-May-11;0.365;0.365;0.365;0.365;793,344,512.00;-;
1;13-May-11;0.365;0.365;0.365;0.365;793,344,512.00;-;
1;12-May-11;0.37;0.37;0.37;0.37;804,212,288.00;-;
1;11-May-11;0.367;0.367;0.367;0.367;797,691,584.00;-;
1;10-May-11;0.366;0.366;0.366;0.366;795,517,952.00;-;
1;09-May-11;0.361;0.361;0.361;0.361;784,650,304.00;-;
1;06-May-11;0.355;0.356;0.355;0.356;773,782,528.00;1;
1;05-May-11;0.36;0.36;0.36;0.36;782,476,736.00;6.51;
1;04-May-11;0.36;0.36;0.36;0.36;782,476,736.00;-;
1;03-May-11;0.375;0.375;0.375;0.375;815,079,936.00;-;
1;02-May-11;0.379;0.379;0.379;0.379;-267,616,845,824.00;-;
1;29-Apr-11;0.381;0.381;0.377;0.379;-267,616,845,824.00;37;
1;28-Apr-11;0.382;0.382;0.382;0.382;-269,735,149,568.00;-;
1;27-Apr-11;0.37;0.371;0.37;0.371;-261,967,904,768.00;5.39;
1;26-Apr-11;0.38;0.38;0.38;0.38;-268,322,947,072.00;-;
1;21-Apr-11;0.377;0.377;0.371;0.371;-261,967,904,768.00;9.9;
1;20-Apr-11;0.368;0.368;0.368;0.368;-259,849,601,024.00;-;
1;19-Apr-11;0.378;0.378;0.378;0.378;-266,910,711,808.00;-;
1;18-Apr-11;0.367;0.367;0.367;0.367;-259,143,467,008.00;-;
1;15-Apr-11;0.375;0.375;0.375;0.375;-264,792,375,296.00;-;
1;14-Apr-11;0.378;0.378;0.378;0.378;-266,910,711,808.00;-;
1;13-Apr-11;0.378;0.378;0.378;0.378;-266,910,711,808.00;-;
1;12-Apr-11;0.379;0.379;0.371;0.371;-261,967,904,768.00;500;
1;11-Apr-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;08-Apr-11;0.377;0.384;0.377;0.384;-271,147,401,216.00;2.5;
1;07-Apr-11;0.371;0.371;0.371;0.371;-261,967,904,768.00;-;
1;06-Apr-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;05-Apr-11;0.372;0.372;0.372;0.372;-262,674,006,016.00;1.7;
1;04-Apr-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;01-Apr-11;0.365;0.383;0.365;0.383;-270,441,250,816.00;14;
1;31-Mar-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;30-Mar-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;29-Mar-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;28-Mar-11;0.376;0.376;0.376;0.376;-265,498,443,776.00;-;
1;25-Mar-11;0.365;0.365;0.365;0.365;-257,731,264,512.00;-;
1;24-Mar-11;0.362;0.362;0.362;0.362;-255,612,928,000.00;-;
1;23-Mar-11;0.361;0.363;0.361;0.363;-256,319,062,016.00;1.5;
1;22-Mar-11;0.363;0.363;0.363;0.363;-256,319,062,016.00;5;
1;21-Mar-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;18-Mar-11;0.362;0.362;0.362;0.362;-255,612,928,000.00;-;
1;17-Mar-11;0.361;0.361;0.361;0.361;-254,906,793,984.00;-;
1;16-Mar-11;0.367;0.367;0.367;0.367;-259,143,467,008.00;-;
1;15-Mar-11;0.372;0.372;0.353;0.355;-250,670,104,576.00;87.3;
1;14-Mar-11;0.362;0.362;0.358;0.358;-252,788,441,088.00;43;
1;11-Mar-11;0.376;0.376;0.376;0.376;-265,498,443,776.00;-;
1;10-Mar-11;0.379;0.379;0.379;0.379;-267,616,845,824.00;-;
1;09-Mar-11;0.394;0.394;0.394;0.394;-278,208,512,000.00;-;
1;08-Mar-11;0.395;0.395;0.395;0.395;-278,914,662,400.00;-;
1;07-Mar-11;0.401;0.401;0.401;0.401;-283,151,302,656.00;-;
1;04-Mar-11;0.406;0.406;0.406;0.406;-286,681,890,816.00;-;
1;03-Mar-11;0.4;0.4;0.4;0.4;-282,445,185,024.00;-;
1;02-Mar-11;0.402;0.402;0.402;0.402;-283,857,420,288.00;400;
1;01-Mar-11;0.409;0.409;0.409;0.409;-288,800,178,176.00;-;
1;28-Feb-11;0.402;0.402;0.402;0.402;-283,857,420,288.00;2;
1;25-Feb-11;0.395;0.395;0.395;0.395;-278,914,662,400.00;-;
1;24-Feb-11;0.396;0.396;0.396;0.396;-279,620,780,032.00;-;
1;23-Feb-11;0.401;0.401;0.401;0.401;-283,151,302,656.00;-;
1;22-Feb-11;0.4;0.42;0.4;0.42;-296,567,472,128.00;2.5;
1;21-Feb-11;0.399;0.399;0.399;0.399;-281,739,100,160.00;-;
1;18-Feb-11;0.403;0.403;0.403;0.403;-284,563,537,920.00;-;
1;17-Feb-11;0.402;0.402;0.401;0.401;-283,151,302,656.00;3.25;
1;16-Feb-11;0.405;0.405;0.405;0.405;-285,975,740,416.00;-;
1;15-Feb-11;0.406;0.406;0.406;0.406;-286,681,890,816.00;-;
1;14-Feb-11;0.405;0.406;0.405;0.406;-286,681,890,816.00;13;
1;11-Feb-11;0.38;0.38;0.38;0.38;-268,322,947,072.00;-;
1;10-Feb-11;0.385;0.385;0.385;0.385;-271,853,453,312.00;-;
1;09-Feb-11;0.405;0.405;0.384;0.384;-271,147,401,216.00;62.15;
1;08-Feb-11;0.398;0.398;0.398;0.398;-281,032,982,528.00;-;
1;07-Feb-11;0.392;0.392;0.392;0.392;-276,796,276,736.00;-;
1;04-Feb-11;0.392;0.392;0.392;0.392;-276,796,276,736.00;-;
1;03-Feb-11;0.383;0.383;0.383;0.383;-270,441,250,816.00;-;
1;02-Feb-11;0.381;0.381;0.381;0.381;-269,029,048,320.00;-;
1;01-Feb-11;0.376;0.376;0.376;0.376;-265,498,443,776.00;-;
1;31-Jan-11;0.365;0.365;0.365;0.365;-257,731,264,512.00;-;
1;28-Jan-11;0.378;0.378;0.378;0.378;-266,910,711,808.00;-;
1;27-Jan-11;0.382;0.382;0.382;0.382;-269,735,149,568.00;-;
1;26-Jan-11;0.376;0.376;0.376;0.376;-265,498,443,776.00;-;
1;25-Jan-11;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;24-Jan-11;0.363;0.363;0.363;0.363;-256,319,062,016.00;-;
1;21-Jan-11;0.366;0.366;0.366;0.366;-258,437,332,992.00;-;
1;20-Jan-11;0.38;0.38;0.38;0.38;-268,322,947,072.00;-;
1;19-Jan-11;0.387;0.387;0.385;0.385;-271,853,453,312.00;345;
1;18-Jan-11;0.384;0.384;0.384;0.384;-271,147,401,216.00;20;
1;17-Jan-11;0.381;0.381;0.381;0.381;-269,029,048,320.00;20;
1;14-Jan-11;0.36;0.36;0.36;0.36;-254,200,692,736.00;-;
1;13-Jan-11;0.371;0.371;0.371;0.371;-261,967,904,768.00;3.2;
1;12-Jan-11;0.379;0.379;0.372;0.372;-262,674,006,016.00;25;
1;11-Jan-11;0.374;0.374;0.374;0.374;-264,086,274,048.00;-;
1;10-Jan-11;0.379;0.379;0.379;0.379;-267,616,845,824.00;-;
1;07-Jan-11;0.387;0.387;0.387;0.387;-273,265,737,728.00;-;
1;06-Jan-11;0.403;0.403;0.403;0.403;-284,563,537,920.00;-;
1;05-Jan-11;0.399;0.399;0.399;0.399;-281,739,100,160.00;-;
1;04-Jan-11;0.397;0.397;0.397;0.397;-280,326,864,896.00;-;
1;03-Jan-11;0.405;0.405;0.405;0.405;-285,975,740,416.00;-;
1;30-Dec-10;0.396;0.396;0.396;0.396;-279,620,780,032.00;-;
1;29-Dec-10;0.391;0.391;0.391;0.391;-276,090,191,872.00;-;
1;28-Dec-10;0.39;0.39;0.381;0.381;-269,029,048,320.00;10;
1;27-Dec-10;0.383;0.383;0.383;0.383;-270,441,250,816.00;-;
1;23-Dec-10;0.384;0.384;0.384;0.384;-271,147,401,216.00;-;
1;22-Dec-10;0.39;0.39;0.39;0.39;-275,384,008,704.00;-;
1;21-Dec-10;0.379;0.379;0.379;0.379;-267,616,845,824.00;-;
1;20-Dec-10;0.37;0.37;0.37;0.37;-261,261,836,288.00;15;
1;17-Dec-10;0.368;0.368;0.368;0.368;-259,849,601,024.00;-;
1;16-Dec-10;0.366;0.366;0.366;0.366;-258,437,332,992.00;-;
1;15-Dec-10;0.372;0.372;0.372;0.372;-262,674,006,016.00;1;
1;14-Dec-10;0.369;0.369;0.369;0.369;-260,555,669,504.00;-;
1;13-Dec-10;0.376;0.376;0.376;0.376;-265,498,443,776.00;-;
1;10-Dec-10;0.381;0.381;0.381;0.381;-269,029,048,320.00;-;
1;09-Dec-10;0.384;0.384;0.384;0.384;-271,147,401,216.00;-;
1;08-Dec-10;0.38;0.38;0.38;0.38;-268,322,947,072.00;-;
1;07-Dec-10;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;06-Dec-10;0.371;0.371;0.371;0.371;-261,967,904,768.00;-;
1;03-Dec-10;0.378;0.378;0.378;0.378;-266,910,711,808.00;-;
1;02-Dec-10;0.382;0.382;0.382;0.382;-269,735,149,568.00;-;
1;01-Dec-10;0.372;0.372;0.372;0.372;-262,674,006,016.00;-;
1;30-Nov-10;0.385;0.385;0.37;0.37;-261,261,836,288.00;45.7;
1;29-Nov-10;0.385;0.386;0.385;0.386;-272,559,669,248.00;3;
1;26-Nov-10;0.385;0.385;0.385;0.385;-271,853,453,312.00;-;
1;25-Nov-10;0.39;0.39;0.39;0.39;-275,384,008,704.00;-;
1;24-Nov-10;0.385;0.385;0.385;0.385;-271,853,453,312.00;-;
1;23-Nov-10;0.385;0.385;0.385;0.385;-271,853,453,312.00;-;
1;22-Nov-10;0.385;0.385;0.385;0.385;-271,853,453,312.00;-;
1;19-Nov-10;0.389;0.389;0.389;0.389;-274,677,940,224.00;-;
1;18-Nov-10;0.387;0.387;0.387;0.387;-273,265,737,728.00;-;
1;17-Nov-10;0.392;0.392;0.392;0.392;-276,796,276,736.00;-;
1;16-Nov-10;0.386;0.386;0.386;0.386;-272,559,669,248.00;-;
1;15-Nov-10;0.385;0.385;0.385;0.385;-271,853,453,312.00;-;
1;12-Nov-10;0.373;0.373;0.373;0.373;-263,380,140,032.00;-;
1;11-Nov-10;0.389;0.389;0.389;0.389;-274,677,940,224.00;-;
1;10-Nov-10;0.4;0.4;0.385;0.385;-271,853,453,312.00;52.5;
1;09-Nov-10;0.385;0.385;0.385;0.385;-271,853,453,312.00;-;
1;08-Nov-10;0.376;0.376;0.376;0.376;-265,498,443,776.00;-;
1;05-Nov-10;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;04-Nov-10;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;03-Nov-10;0.37;0.373;0.37;0.373;-263,380,140,032.00;8;
1;02-Nov-10;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;01-Nov-10;0.371;0.371;0.371;0.371;-261,967,904,768.00;-;
1;29-Oct-10;0.378;0.378;0.378;0.378;-266,910,711,808.00;-;
1;28-Oct-10;0.378;0.378;0.378;0.378;-266,910,711,808.00;-;
1;27-Oct-10;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;26-Oct-10;0.372;0.372;0.372;0.372;-262,674,006,016.00;-;
1;25-Oct-10;0.37;0.37;0.37;0.37;-261,261,836,288.00;-;
1;22-Oct-10;0.375;0.375;0.375;0.375;-264,792,375,296.00;-;
1;21-Oct-10;0.377;0.39;0.377;0.39;-275,384,008,704.00;5;
1;20-Oct-10;0.382;0.382;0.382;0.382;-269,735,149,568.00;-;
1;19-Oct-10;0.383;0.383;0.383;0.383;-270,441,250,816.00;-;
1;18-Oct-10;0.387;0.387;0.387;0.387;-273,265,737,728.00;-;
1;15-Oct-10;0.382;0.382;0.382;0.382;-269,735,149,568.00;-;
1;14-Oct-10;0.382;0.382;0.382;0.382;-269,735,149,568.00;-;
1;13-Oct-10;0.382;0.4;0.382;0.4;-282,445,185,024.00;5.5;
1;12-Oct-10;0.384;0.384;0.384;0.384;-271,147,401,216.00;-;
1;11-Oct-10;0.385;0.406;0.385;0.406;-286,681,890,816.00;30;
1;08-Oct-10;0.384;0.384;0.384;0.384;-271,147,401,216.00;-;
1;07-Oct-10;0.379;0.379;0.379;0.379;-267,616,845,824.00;-;
1;06-Oct-10;0.392;0.392;0.392;0.392;-276,796,276,736.00;-;
1;05-Oct-10;0.4;0.406;0.4;0.406;105,479,346,847,744.00;8.5;
1;04-Oct-10;0.398;0.398;0.398;0.398;103,400,943,386,624.00;-;
1;01-Oct-10;0.4;0.4;0.4;0.4;103,920,533,766,144.00;8;
1;30-Sep-10;0.385;0.385;0.385;0.385;100,023,496,867,840.00;-;
1;29-Sep-10;0.382;0.382;0.382;0.382;99,244,119,687,168.00;-;
1;28-Sep-10;0.388;0.388;0.388;0.388;100,802,932,768,768.00;-;
1;27-Sep-10;0.381;0.381;0.381;0.381;98,984,316,108,800.00;5;
1;24-Sep-10;0.373;0.373;0.373;0.373;96,905,895,870,464.00;-;
1;23-Sep-10;0.369;0.369;0.369;0.369;95,866,698,334,208.00;-;
1;22-Sep-10;0.376;0.376;0.376;0.376;97,685,298,216,960.00;-;
1;21-Sep-10;0.376;0.376;0.376;0.376;97,685,298,216,960.00;-;
1;20-Sep-10;0.369;0.369;0.369;0.369;95,866,698,334,208.00;-;
1;17-Sep-10;0.378;0.382;0.378;0.382;99,244,119,687,168.00;300;
1;16-Sep-10;0.367;0.392;0.367;0.392;101,842,121,916,416.00;3;
1;15-Sep-10;0.364;0.389;0.364;0.389;101,062,727,958,528.00;2;
1;14-Sep-10;0.352;0.374;0.352;0.374;97,165,707,837,440.00;3;
1;13-Sep-10;0.37;0.37;0.37;0.37;96,126,518,689,792.00;1;
1;10-Sep-10;0.356;0.362;0.356;0.362;94,048,098,451,456.00;2;
1;09-Sep-10;0.352;0.368;0.352;0.368;95,606,903,144,448.00;35;
1;08-Sep-10;0.365;0.367;0.365;0.367;95,347,099,566,080.00;18;
1;07-Sep-10;0.362;0.365;0.362;0.365;94,827,500,797,952.00;799;
1;06-Sep-10;0.358;0.358;0.358;0.358;93,008,884,137,984.00;-;
1;03-Sep-10;0.352;0.371;0.352;0.371;96,386,297,102,336.00;1.099;
1;02-Sep-10;0.354;0.354;0.354;0.354;91,969,686,601,728.00;-;
1;01-Sep-10;0.363;0.385;0.363;0.385;100,023,496,867,840.00;350;
1;31-Aug-10;0.357;0.357;0.357;0.357;92,749,072,171,008.00;-;
1;30-Aug-10;0.365;0.365;0.365;0.365;94,827,500,797,952.00;-;
1;27-Aug-10;0.371;0.371;0.371;0.371;96,386,297,102,336.00;-;
1;26-Aug-10;0.373;0.373;0.373;0.373;96,905,895,870,464.00;-;
1;25-Aug-10;0.368;0.368;0.368;0.368;95,606,903,144,448.00;-;
1;24-Aug-10;0.373;0.373;0.373;0.373;96,905,895,870,464.00;-;
1;23-Aug-10;0.373;0.375;0.373;0.375;97,425,503,027,200.00;20;
1;20-Aug-10;0.368;0.372;0.368;0.372;96,646,100,680,704.00;10;
1;19-Aug-10;0.371;0.371;0.371;0.371;96,386,297,102,336.00;-;
1;18-Aug-10;0.372;0.372;0.372;0.372;96,646,100,680,704.00;-;
1;17-Aug-10;0.359;0.359;0.359;0.359;93,268,687,716,352.00;-;
1;16-Aug-10;0.358;0.358;0.358;0.358;93,008,884,137,984.00;-;
1;13-Aug-10;0.349;0.349;0.349;0.349;90,670,668,709,888.00;-;
1;12-Aug-10;0.34;0.34;0.34;0.34;88,332,470,059,008.00;-;
1;11-Aug-10;0.348;0.348;0.348;0.348;90,410,865,131,520.00;-;
1;10-Aug-10;0.37;0.37;0.37;0.37;96,126,518,689,792.00;20;
1;09-Aug-10;0.355;0.355;0.355;0.355;92,229,481,791,488.00;-;
1;06-Aug-10;0.355;0.37;0.355;0.37;96,126,518,689,792.00;7;
1;05-Aug-10;0.342;0.342;0.342;0.342;88,852,068,827,136.00;-;
1;04-Aug-10;0.349;0.349;0.349;0.349;90,670,668,709,888.00;-;
1;03-Aug-10;0.355;0.357;0.355;0.357;92,749,072,171,008.00;3;
1;02-Aug-10;0.36;0.36;0.36;0.36;93,528,499,683,328.00;25;
1;30-Jul-10;0.342;0.342;0.342;0.342;88,852,068,827,136.00;-;
1;29-Jul-10;0.337;0.337;0.337;0.337;87,553,050,935,296.00;-;
1;28-Jul-10;0.339;0.35;0.339;0.35;90,930,472,288,256.00;10;
1;27-Jul-10;0.339;0.339;0.339;0.339;88,072,658,092,032.00;-;
1;26-Jul-10;0.343;0.343;0.337;0.337;87,553,050,935,296.00;1.099;
1;23-Jul-10;0.344;0.344;0.344;0.344;89,371,659,206,656.00;20;
1;22-Jul-10;0.323;0.323;0.323;0.323;83,915,842,781,184.00;-;
1;21-Jul-10;0.32;0.33;0.32;0.321;83,396,244,013,056.00;8.9;
1;20-Jul-10;0.306;0.306;0.306;0.306;79,499,215,503,360.00;-;
1;19-Jul-10;0.304;0.304;0.304;0.304;78,979,599,958,016.00;-;
1;16-Jul-10;0.306;0.306;0.306;0.306;79,499,215,503,360.00;-;
1;15-Jul-10;0.309;0.309;0.309;0.309;80,278,617,849,856.00;-;
1;14-Jul-10;0.314;0.314;0.312;0.312;81,058,020,196,352.00;5;
1;13-Jul-10;0.311;0.311;0.311;0.311;80,798,216,617,984.00;-;
1;12-Jul-10;0.317;0.317;0.317;0.317;82,357,038,088,192.00;-;
1;09-Jul-10;0.316;0.316;0.316;0.316;82,097,226,121,216.00;-;
1;08-Jul-10;0.316;0.339;0.316;0.339;88,072,658,092,032.00;3;
1;07-Jul-10;0.312;0.312;0.312;0.312;81,058,020,196,352.00;-;
1;06-Jul-10;0.308;0.308;0.308;0.308;80,018,814,271,488.00;-;
1;05-Jul-10;0.313;0.313;0.313;0.313;81,317,815,386,112.00;-;
1;02-Jul-10;0.314;0.314;0.312;0.312;81,058,020,196,352.00;500;
1;01-Jul-10;0.326;0.326;0.323;0.323;83,915,842,781,184.00;20;
1;30-Jun-10;0.326;0.326;0.326;0.326;84,695,236,739,072.00;-;
1;29-Jun-10;0.333;0.356;0.333;0.356;92,489,285,369,856.00;10;
1;28-Jun-10;0.337;0.337;0.337;0.337;87,553,050,935,296.00;-;
1;25-Jun-10;0.334;0.334;0.334;0.334;86,773,656,977,408.00;-;
1;24-Jun-10;0.331;0.331;0.331;0.331;85,994,246,242,304.00;-;
1;23-Jun-10;0.333;0.333;0.333;0.333;86,513,870,176,256.00;9;
1;22-Jun-10;0.337;0.337;0.337;0.337;87,553,050,935,296.00;-;
1;21-Jun-10;0.386;0.386;0.384;0.384;99,763,726,843,904.00;14;
1;18-Jun-10;0.33;0.33;0.33;0.33;85,734,451,052,544.00;-;
1;17-Jun-10;0.334;0.334;0.334;0.334;86,773,656,977,408.00;-;
1;16-Jun-10;0.33;0.33;0.33;0.33;85,734,451,052,544.00;-;
1;15-Jun-10;0.322;0.322;0.322;0.322;83,656,030,814,208.00;-;
1;14-Jun-10;0.326;0.326;0.326;0.326;84,695,236,739,072.00;-;
1;11-Jun-10;0.325;0.325;0.325;0.325;84,435,433,160,704.00;-;
1;10-Jun-10;0.319;0.319;0.319;0.319;82,876,636,856,320.00;-;
1;09-Jun-10;0.321;0.321;0.321;0.321;83,396,244,013,056.00;-;
1;08-Jun-10;0.312;0.312;0.312;0.312;81,058,020,196,352.00;-;
1;07-Jun-10;0.308;0.308;0.308;0.308;80,018,814,271,488.00;-;
1;04-Jun-10;0.319;0.319;0.319;0.319;82,876,636,856,320.00;-;
1;03-Jun-10;0.316;0.316;0.316;0.316;82,097,226,121,216.00;-;
1;02-Jun-10;0.305;0.305;0.305;0.305;79,239,420,313,600.00;-;
1;01-Jun-10;0.318;0.318;0.3;0.3;77,940,410,810,368.00;80;
1;31-May-10;0.326;0.326;0.326;0.326;84,695,236,739,072.00;-;
1;28-May-10;0.314;0.314;0.314;0.314;81,577,635,741,696.00;-;
